# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	gammaInt_solver	gammaInt_initial	gammaInt_final	gammaInt_iters	gammaInt_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged	ReThetat_solver	ReThetat_initial	ReThetat_final	ReThetat_iters	ReThetat_converged
478           	DILUPBiCGStab	1.011660e-05	4.211920e-08	1	1.734360e-05	1.366120e-07	1	false	DILUPBiCGStab	1.555760e-05	5.259090e-08	1	true	GAMG	1.932500e-05	1.645420e-07	5	true	DILUPBiCGStab	5.334410e-06	3.043360e-08	1	true	DILUPBiCGStab	1.660580e-07	4.122620e-09	1	true	DILUPBiCGStab	5.006880e-06	3.342580e-09	1	true
479           	DILUPBiCGStab	1.008000e-05	4.166210e-08	1	1.727520e-05	1.355570e-07	1	false	DILUPBiCGStab	1.551910e-05	5.252650e-08	1	true	GAMG	1.956140e-05	1.638810e-07	5	true	DILUPBiCGStab	5.324750e-06	3.038270e-08	1	true	DILUPBiCGStab	1.656450e-07	4.104340e-09	1	true	DILUPBiCGStab	5.007160e-06	3.328780e-09	1	true
480           	DILUPBiCGStab	1.004400e-05	4.121810e-08	1	1.720770e-05	1.345890e-07	1	false	DILUPBiCGStab	1.548080e-05	5.246320e-08	1	true	GAMG	1.963940e-05	1.632870e-07	5	true	DILUPBiCGStab	5.322030e-06	3.034920e-08	1	true	DILUPBiCGStab	1.652340e-07	4.086220e-09	1	true	DILUPBiCGStab	5.001970e-06	3.316440e-09	1	true
481           	DILUPBiCGStab	1.000870e-05	4.078780e-08	1	1.714260e-05	1.336500e-07	1	false	DILUPBiCGStab	1.544310e-05	5.240270e-08	1	true	GAMG	1.976050e-05	1.627680e-07	5	true	DILUPBiCGStab	5.314270e-06	3.030560e-08	1	true	DILUPBiCGStab	1.648440e-07	4.068230e-09	1	true	DILUPBiCGStab	4.998520e-06	3.304500e-09	1	true
482           	DILUPBiCGStab	9.974070e-06	4.036930e-08	1	1.707890e-05	1.327780e-07	1	false	DILUPBiCGStab	1.540530e-05	5.234270e-08	1	true	GAMG	1.963440e-05	1.622260e-07	5	true	DILUPBiCGStab	5.306360e-06	3.025520e-08	1	true	DILUPBiCGStab	1.644950e-07	4.050360e-09	1	true	DILUPBiCGStab	4.993230e-06	3.292330e-09	1	true
483           	DILUPBiCGStab	9.940020e-06	3.996240e-08	1	1.701880e-05	1.320010e-07	1	false	DILUPBiCGStab	1.536760e-05	5.228380e-08	1	true	GAMG	1.955450e-05	1.616830e-07	5	true	DILUPBiCGStab	5.301290e-06	3.021600e-08	1	true	DILUPBiCGStab	1.641910e-07	4.032890e-09	1	true	DILUPBiCGStab	4.988190e-06	3.280850e-09	1	true
484           	DILUPBiCGStab	9.906570e-06	3.957040e-08	1	1.695950e-05	1.312180e-07	1	false	DILUPBiCGStab	1.533000e-05	5.222520e-08	1	true	GAMG	1.927900e-05	1.611070e-07	5	true	DILUPBiCGStab	5.294600e-06	3.016810e-08	1	true	DILUPBiCGStab	1.638330e-07	4.015360e-09	1	true	DILUPBiCGStab	4.986190e-06	3.270500e-09	1	true
485           	DILUPBiCGStab	9.873710e-06	3.919230e-08	1	1.690280e-05	1.305380e-07	1	false	DILUPBiCGStab	1.529250e-05	5.217220e-08	1	true	GAMG	1.891630e-05	1.605150e-07	5	true	DILUPBiCGStab	5.284660e-06	3.005500e-08	1	true	DILUPBiCGStab	1.634180e-07	3.997220e-09	1	true	DILUPBiCGStab	4.977010e-06	3.260260e-09	1	true
486           	DILUPBiCGStab	9.841470e-06	3.882530e-08	1	1.684910e-05	1.299450e-07	1	false	DILUPBiCGStab	1.525500e-05	5.211730e-08	1	true	GAMG	1.876210e-05	1.598700e-07	5	true	DILUPBiCGStab	5.280860e-06	2.998110e-08	1	true	DILUPBiCGStab	1.630430e-07	3.979570e-09	1	true	DILUPBiCGStab	4.972590e-06	3.251160e-09	1	true
487           	DILUPBiCGStab	9.809820e-06	3.846900e-08	1	1.679670e-05	1.294290e-07	1	false	DILUPBiCGStab	1.521790e-05	5.206040e-08	1	true	GAMG	1.859660e-05	1.592890e-07	5	true	DILUPBiCGStab	5.271880e-06	2.990520e-08	1	true	DILUPBiCGStab	1.625120e-07	3.960800e-09	1	true	DILUPBiCGStab	4.968270e-06	3.241610e-09	1	true
488           	DILUPBiCGStab	9.778730e-06	3.812380e-08	1	1.674620e-05	1.289780e-07	1	false	DILUPBiCGStab	1.518110e-05	5.200240e-08	1	true	GAMG	1.845060e-05	1.585860e-07	5	true	DILUPBiCGStab	5.261910e-06	2.984240e-08	1	true	DILUPBiCGStab	1.620100e-07	3.941870e-09	1	true	DILUPBiCGStab	4.964790e-06	3.231280e-09	1	true
489           	DILUPBiCGStab	9.748340e-06	3.779000e-08	1	1.669890e-05	1.285590e-07	1	false	DILUPBiCGStab	1.514430e-05	5.194610e-08	1	true	GAMG	1.842120e-05	1.586650e-07	5	true	DILUPBiCGStab	5.258090e-06	2.979520e-08	1	true	DILUPBiCGStab	1.617200e-07	3.925910e-09	1	true	DILUPBiCGStab	4.960970e-06	3.220600e-09	1	true
490           	DILUPBiCGStab	9.718370e-06	3.746730e-08	1	1.665460e-05	1.282550e-07	1	false	DILUPBiCGStab	1.510790e-05	5.189280e-08	1	true	GAMG	1.864140e-05	1.582220e-07	5	true	DILUPBiCGStab	5.247940e-06	2.973140e-08	1	true	DILUPBiCGStab	1.613250e-07	3.908200e-09	1	true	DILUPBiCGStab	4.961100e-06	3.210360e-09	1	true
491           	DILUPBiCGStab	9.688930e-06	3.715410e-08	1	1.661050e-05	1.280260e-07	1	false	DILUPBiCGStab	1.507130e-05	5.183720e-08	1	true	GAMG	1.876870e-05	1.575710e-07	5	true	DILUPBiCGStab	5.237580e-06	2.967480e-08	1	true	DILUPBiCGStab	1.608840e-07	3.890350e-09	1	true	DILUPBiCGStab	4.955700e-06	3.199800e-09	1	true
492           	DILUPBiCGStab	9.660020e-06	3.685090e-08	1	1.656830e-05	1.278500e-07	1	false	DILUPBiCGStab	1.503560e-05	5.178640e-08	1	true	GAMG	1.877660e-05	1.569470e-07	5	true	DILUPBiCGStab	5.231050e-06	2.959250e-08	1	true	DILUPBiCGStab	1.605160e-07	3.873130e-09	1	true	DILUPBiCGStab	4.942190e-06	3.190570e-09	1	true
493           	DILUPBiCGStab	9.631700e-06	3.655840e-08	1	1.652910e-05	1.277170e-07	1	false	DILUPBiCGStab	1.499970e-05	5.173540e-08	1	true	GAMG	1.883850e-05	1.562810e-07	5	true	DILUPBiCGStab	5.221250e-06	2.948930e-08	1	true	DILUPBiCGStab	1.602740e-07	3.857820e-09	1	true	DILUPBiCGStab	4.943070e-06	3.181580e-09	1	true
494           	DILUPBiCGStab	9.603970e-06	3.627500e-08	1	1.649130e-05	1.276240e-07	1	false	DILUPBiCGStab	1.496350e-05	5.168090e-08	1	true	GAMG	1.885510e-05	1.558740e-07	5	true	DILUPBiCGStab	5.208720e-06	2.941260e-08	1	true	DILUPBiCGStab	1.598810e-07	3.839430e-09	1	true	DILUPBiCGStab	4.941870e-06	3.173630e-09	1	true
495           	DILUPBiCGStab	9.576630e-06	3.599610e-08	1	1.645520e-05	1.275700e-07	1	false	DILUPBiCGStab	1.492870e-05	5.163260e-08	1	true	GAMG	1.885060e-05	1.550580e-07	5	true	DILUPBiCGStab	5.209540e-06	2.937810e-08	1	true	DILUPBiCGStab	1.593000e-07	3.821980e-09	1	true	DILUPBiCGStab	4.938280e-06	3.165620e-09	1	true
496           	DILUPBiCGStab	9.549860e-06	3.573010e-08	1	1.642200e-05	1.275720e-07	1	false	DILUPBiCGStab	1.489330e-05	5.158330e-08	1	true	GAMG	1.886140e-05	1.545450e-07	5	true	DILUPBiCGStab	5.200130e-06	2.933200e-08	1	true	DILUPBiCGStab	1.592480e-07	3.808100e-09	1	true	DILUPBiCGStab	4.933250e-06	3.157590e-09	1	true
497           	DILUPBiCGStab	9.523570e-06	3.547910e-08	1	1.639100e-05	1.276200e-07	1	false	DILUPBiCGStab	1.485760e-05	5.153040e-08	1	true	GAMG	1.875980e-05	1.540590e-07	5	true	DILUPBiCGStab	5.185060e-06	2.927060e-08	1	true	DILUPBiCGStab	1.589280e-07	3.790250e-09	1	true	DILUPBiCGStab	4.929890e-06	3.150220e-09	1	true
498           	DILUPBiCGStab	9.497710e-06	3.523910e-08	1	1.636160e-05	1.277130e-07	1	false	DILUPBiCGStab	1.482320e-05	5.148350e-08	1	true	GAMG	1.867250e-05	1.536850e-07	5	true	DILUPBiCGStab	5.184310e-06	2.924400e-08	1	true	DILUPBiCGStab	1.582520e-07	3.772270e-09	1	true	DILUPBiCGStab	4.929600e-06	3.142080e-09	1	true
499           	DILUPBiCGStab	9.472370e-06	3.500560e-08	1	1.633330e-05	1.278520e-07	1	false	DILUPBiCGStab	1.478820e-05	5.143560e-08	1	true	GAMG	1.850080e-05	1.532970e-07	5	true	DILUPBiCGStab	5.174820e-06	2.919370e-08	1	true	DILUPBiCGStab	1.583080e-07	3.759760e-09	1	true	DILUPBiCGStab	4.925970e-06	3.134290e-09	1	true
500           	DILUPBiCGStab	9.447590e-06	3.477850e-08	1	1.630710e-05	1.280290e-07	1	false	DILUPBiCGStab	1.475290e-05	5.138600e-08	1	true	GAMG	1.833790e-05	1.528080e-07	5	true	DILUPBiCGStab	5.164890e-06	2.913790e-08	1	true	DILUPBiCGStab	1.579820e-07	3.741820e-09	1	true	DILUPBiCGStab	4.922950e-06	3.126920e-09	1	true
501           	DILUPBiCGStab	9.423250e-06	3.455610e-08	1	1.628330e-05	1.282400e-07	1	false	DILUPBiCGStab	1.471910e-05	5.134600e-08	1	true	GAMG	1.828020e-05	1.526380e-07	5	true	DILUPBiCGStab	5.165480e-06	2.909670e-08	1	true	DILUPBiCGStab	1.572750e-07	3.724300e-09	1	true	DILUPBiCGStab	4.919220e-06	3.117430e-09	1	true
502           	DILUPBiCGStab	9.399360e-06	3.434050e-08	1	1.626030e-05	1.284480e-07	1	false	DILUPBiCGStab	1.468460e-05	5.130390e-08	1	true	GAMG	1.832150e-05	1.523580e-07	5	true	DILUPBiCGStab	5.156330e-06	2.904540e-08	1	true	DILUPBiCGStab	1.572490e-07	3.710430e-09	1	true	DILUPBiCGStab	4.916910e-06	3.109830e-09	1	true
503           	DILUPBiCGStab	9.375870e-06	3.413440e-08	1	1.623710e-05	1.286550e-07	1	false	DILUPBiCGStab	1.465000e-05	5.125580e-08	1	true	GAMG	1.819290e-05	1.519350e-07	5	true	DILUPBiCGStab	5.146500e-06	2.898470e-08	1	true	DILUPBiCGStab	1.569600e-07	3.693330e-09	1	true	DILUPBiCGStab	4.915180e-06	3.101760e-09	1	true
504           	DILUPBiCGStab	9.352780e-06	3.393310e-08	1	1.621590e-05	1.289100e-07	1	false	DILUPBiCGStab	1.461580e-05	5.120800e-08	1	true	GAMG	1.803670e-05	1.515500e-07	5	true	DILUPBiCGStab	5.152680e-06	2.895970e-08	1	true	DILUPBiCGStab	1.563180e-07	3.676260e-09	1	true	DILUPBiCGStab	4.915810e-06	3.094080e-09	1	true
505           	DILUPBiCGStab	9.330140e-06	3.374090e-08	1	1.619580e-05	1.291640e-07	1	false	DILUPBiCGStab	1.458230e-05	5.116580e-08	1	true	GAMG	1.789110e-05	1.510720e-07	5	true	DILUPBiCGStab	5.147880e-06	2.891170e-08	1	true	DILUPBiCGStab	1.561640e-07	3.661220e-09	1	true	DILUPBiCGStab	4.916580e-06	3.086770e-09	1	true
506           	DILUPBiCGStab	9.307930e-06	3.355670e-08	1	1.617790e-05	1.294770e-07	1	false	DILUPBiCGStab	1.454820e-05	5.112090e-08	1	true	GAMG	1.779870e-05	1.506280e-07	5	true	DILUPBiCGStab	5.138730e-06	2.886140e-08	1	true	DILUPBiCGStab	1.557730e-07	3.644120e-09	1	true	DILUPBiCGStab	4.912850e-06	3.079590e-09	1	true
507           	DILUPBiCGStab	9.286220e-06	3.338110e-08	1	1.616100e-05	1.297690e-07	1	false	DILUPBiCGStab	1.451440e-05	5.108370e-08	1	true	GAMG	1.791200e-05	1.502050e-07	5	true	DILUPBiCGStab	5.134840e-06	2.881640e-08	1	true	DILUPBiCGStab	1.555060e-07	3.629000e-09	1	true	DILUPBiCGStab	4.910400e-06	3.071730e-09	1	true
508           	DILUPBiCGStab	9.264990e-06	3.320970e-08	1	1.614360e-05	1.300580e-07	1	false	DILUPBiCGStab	1.448100e-05	5.104760e-08	1	true	GAMG	1.780900e-05	1.498250e-07	5	true	DILUPBiCGStab	5.131280e-06	2.879310e-08	1	true	DILUPBiCGStab	1.551020e-07	3.611810e-09	1	true	DILUPBiCGStab	4.902390e-06	3.064100e-09	1	true
509           	DILUPBiCGStab	9.244260e-06	3.304100e-08	1	1.612770e-05	1.303480e-07	1	false	DILUPBiCGStab	1.444770e-05	5.100880e-08	1	true	GAMG	1.760970e-05	1.494380e-07	5	true	DILUPBiCGStab	5.126390e-06	2.875980e-08	1	true	DILUPBiCGStab	1.548300e-07	3.597450e-09	1	true	DILUPBiCGStab	4.902360e-06	3.056630e-09	1	true
510           	DILUPBiCGStab	9.224000e-06	3.287290e-08	1	1.611380e-05	1.306640e-07	1	false	DILUPBiCGStab	1.441430e-05	5.096660e-08	1	true	GAMG	1.752600e-05	1.490570e-07	5	true	DILUPBiCGStab	5.121380e-06	2.873100e-08	1	true	DILUPBiCGStab	1.544840e-07	3.580940e-09	1	true	DILUPBiCGStab	4.901910e-06	3.049070e-09	1	true
511           	DILUPBiCGStab	9.204100e-06	3.270760e-08	1	1.610170e-05	1.310100e-07	1	false	DILUPBiCGStab	1.438120e-05	5.092780e-08	1	true	GAMG	1.757990e-05	1.486610e-07	5	true	DILUPBiCGStab	5.115830e-06	2.867630e-08	1	true	DILUPBiCGStab	1.540860e-07	3.565280e-09	1	true	DILUPBiCGStab	4.901150e-06	3.041720e-09	1	true
512           	DILUPBiCGStab	9.184550e-06	3.254400e-08	1	1.609090e-05	1.313400e-07	1	false	DILUPBiCGStab	1.434850e-05	5.088960e-08	1	true	GAMG	1.776820e-05	1.484030e-07	5	true	DILUPBiCGStab	5.114470e-06	2.863260e-08	1	true	DILUPBiCGStab	1.537190e-07	3.548980e-09	1	true	DILUPBiCGStab	4.904810e-06	3.033050e-09	1	true
513           	DILUPBiCGStab	9.165310e-06	3.238340e-08	1	1.608000e-05	1.316570e-07	1	false	DILUPBiCGStab	1.431580e-05	5.085380e-08	1	true	GAMG	1.779870e-05	1.481060e-07	5	true	DILUPBiCGStab	5.111650e-06	2.859430e-08	1	true	DILUPBiCGStab	1.534480e-07	3.535230e-09	1	true	DILUPBiCGStab	4.897320e-06	3.025680e-09	1	true
514           	DILUPBiCGStab	9.146350e-06	3.222640e-08	1	1.606930e-05	1.319800e-07	1	false	DILUPBiCGStab	1.428350e-05	5.081880e-08	1	true	GAMG	1.775390e-05	1.478010e-07	5	true	DILUPBiCGStab	5.105490e-06	2.855110e-08	1	true	DILUPBiCGStab	1.531430e-07	3.519830e-09	1	true	DILUPBiCGStab	4.897560e-06	3.019350e-09	1	true
515           	DILUPBiCGStab	9.127760e-06	3.207170e-08	1	1.605850e-05	1.322640e-07	1	false	DILUPBiCGStab	1.425090e-05	5.078580e-08	1	true	GAMG	1.762090e-05	1.474860e-07	5	true	DILUPBiCGStab	5.096010e-06	2.850490e-08	1	true	DILUPBiCGStab	1.527750e-07	3.505000e-09	1	true	DILUPBiCGStab	4.897680e-06	3.013020e-09	1	true
516           	DILUPBiCGStab	9.109520e-06	3.192360e-08	1	1.604800e-05	1.325700e-07	1	false	DILUPBiCGStab	1.421850e-05	5.075000e-08	1	true	GAMG	1.747760e-05	1.472170e-07	5	true	DILUPBiCGStab	5.089570e-06	2.845100e-08	1	true	DILUPBiCGStab	1.525260e-07	3.490380e-09	1	true	DILUPBiCGStab	4.897630e-06	3.007060e-09	1	true
517           	DILUPBiCGStab	9.091680e-06	3.177820e-08	1	1.603890e-05	1.328990e-07	1	false	DILUPBiCGStab	1.418610e-05	5.071490e-08	1	true	GAMG	1.745390e-05	1.469380e-07	5	true	DILUPBiCGStab	5.089500e-06	2.839870e-08	1	true	DILUPBiCGStab	1.521660e-07	3.476590e-09	1	true	DILUPBiCGStab	4.897810e-06	2.999160e-09	1	true
518           	DILUPBiCGStab	9.074140e-06	3.163440e-08	1	1.602760e-05	1.331470e-07	1	false	DILUPBiCGStab	1.415460e-05	5.068110e-08	1	true	GAMG	1.731130e-05	1.466140e-07	5	true	DILUPBiCGStab	5.084480e-06	2.835820e-08	1	true	DILUPBiCGStab	1.517980e-07	3.460860e-09	1	true	DILUPBiCGStab	4.897890e-06	2.992340e-09	1	true
519           	DILUPBiCGStab	9.056880e-06	3.149320e-08	1	1.601590e-05	1.333770e-07	1	false	DILUPBiCGStab	1.412230e-05	5.064730e-08	1	true	GAMG	1.708540e-05	1.463250e-07	5	true	DILUPBiCGStab	5.072790e-06	2.830420e-08	1	true	DILUPBiCGStab	1.513760e-07	3.446880e-09	1	true	DILUPBiCGStab	4.898100e-06	2.986850e-09	1	true
520           	DILUPBiCGStab	9.039900e-06	3.135570e-08	1	1.600360e-05	1.335970e-07	1	false	DILUPBiCGStab	1.409050e-05	5.061360e-08	1	true	GAMG	1.683720e-05	1.460340e-07	5	true	DILUPBiCGStab	5.069360e-06	2.825710e-08	1	true	DILUPBiCGStab	1.511250e-07	3.431540e-09	1	true	DILUPBiCGStab	4.898370e-06	2.983040e-09	1	true
521           	DILUPBiCGStab	9.023160e-06	3.121930e-08	1	1.599450e-05	1.338300e-07	1	false	DILUPBiCGStab	1.405880e-05	5.058040e-08	1	true	GAMG	1.686400e-05	1.457120e-07	5	true	DILUPBiCGStab	5.063290e-06	2.820850e-08	1	true	DILUPBiCGStab	1.506400e-07	3.418320e-09	1	true	DILUPBiCGStab	4.899170e-06	2.979060e-09	1	true
522           	DILUPBiCGStab	9.006690e-06	3.108650e-08	1	1.598150e-05	1.340280e-07	1	false	DILUPBiCGStab	1.402710e-05	5.054860e-08	1	true	GAMG	1.688800e-05	1.454690e-07	5	true	DILUPBiCGStab	5.056640e-06	2.815540e-08	1	true	DILUPBiCGStab	1.504410e-07	3.403740e-09	1	true	DILUPBiCGStab	4.900020e-06	2.974980e-09	1	true
523           	DILUPBiCGStab	8.990440e-06	3.095560e-08	1	1.596940e-05	1.342350e-07	1	false	DILUPBiCGStab	1.399580e-05	5.051830e-08	1	true	GAMG	1.696570e-05	1.452390e-07	5	true	DILUPBiCGStab	5.053690e-06	2.810710e-08	1	true	DILUPBiCGStab	1.500270e-07	3.389800e-09	1	true	DILUPBiCGStab	4.900770e-06	2.970930e-09	1	true
524           	DILUPBiCGStab	8.974440e-06	3.082720e-08	1	1.595580e-05	1.344250e-07	1	false	DILUPBiCGStab	1.396480e-05	5.049100e-08	1	true	GAMG	1.703760e-05	1.449750e-07	5	true	DILUPBiCGStab	5.050040e-06	2.804550e-08	1	true	DILUPBiCGStab	1.497810e-07	3.375610e-09	1	true	DILUPBiCGStab	4.903400e-06	2.965490e-09	1	true
525           	DILUPBiCGStab	8.958680e-06	3.070050e-08	1	1.594100e-05	1.345700e-07	1	false	DILUPBiCGStab	1.393350e-05	5.045980e-08	1	true	GAMG	1.697530e-05	1.447580e-07	5	true	DILUPBiCGStab	5.047350e-06	2.799560e-08	1	true	DILUPBiCGStab	1.493720e-07	3.361230e-09	1	true	DILUPBiCGStab	4.902600e-06	2.959590e-09	1	true
526           	DILUPBiCGStab	8.943130e-06	3.057500e-08	1	1.592620e-05	1.347050e-07	1	false	DILUPBiCGStab	1.390330e-05	5.044220e-08	1	true	GAMG	1.686830e-05	1.445360e-07	5	true	DILUPBiCGStab	5.047490e-06	2.795580e-08	1	true	DILUPBiCGStab	1.489070e-07	3.345160e-09	1	true	DILUPBiCGStab	4.903340e-06	2.954000e-09	1	true
527           	DILUPBiCGStab	8.927830e-06	3.045060e-08	1	1.590930e-05	1.348320e-07	1	false	DILUPBiCGStab	1.387260e-05	5.041770e-08	1	true	GAMG	1.663990e-05	1.442940e-07	5	true	DILUPBiCGStab	5.045060e-06	2.790090e-08	1	true	DILUPBiCGStab	1.487360e-07	3.332770e-09	1	true	DILUPBiCGStab	4.905630e-06	2.945880e-09	1	true
528           	DILUPBiCGStab	8.912670e-06	3.032420e-08	1	1.589400e-05	1.349990e-07	1	false	DILUPBiCGStab	1.384200e-05	5.038920e-08	1	true	GAMG	1.654530e-05	1.441070e-07	5	true	DILUPBiCGStab	5.042690e-06	2.784800e-08	1	true	DILUPBiCGStab	1.484600e-07	3.317970e-09	1	true	DILUPBiCGStab	4.905220e-06	2.937810e-09	1	true
529           	DILUPBiCGStab	8.897650e-06	3.020050e-08	1	1.587710e-05	1.350770e-07	1	false	DILUPBiCGStab	1.381210e-05	5.036310e-08	1	true	GAMG	1.644960e-05	1.437820e-07	5	true	DILUPBiCGStab	5.041800e-06	2.780750e-08	1	true	DILUPBiCGStab	1.480730e-07	3.303960e-09	1	true	DILUPBiCGStab	4.907060e-06	2.932430e-09	1	true
530           	DILUPBiCGStab	8.882830e-06	3.007720e-08	1	1.586070e-05	1.351730e-07	1	false	DILUPBiCGStab	1.378180e-05	5.033760e-08	1	true	GAMG	1.657400e-05	1.433870e-07	5	true	DILUPBiCGStab	5.030480e-06	2.775460e-08	1	true	DILUPBiCGStab	1.478500e-07	3.290720e-09	1	true	DILUPBiCGStab	4.907030e-06	2.926550e-09	1	true
531           	DILUPBiCGStab	8.868180e-06	2.995620e-08	1	1.584130e-05	1.351830e-07	1	false	DILUPBiCGStab	1.375120e-05	5.030970e-08	1	true	GAMG	1.640790e-05	1.430080e-07	5	true	DILUPBiCGStab	5.030630e-06	2.771060e-08	1	true	DILUPBiCGStab	1.476480e-07	3.277900e-09	1	true	DILUPBiCGStab	4.908170e-06	2.920760e-09	1	true
532           	DILUPBiCGStab	8.853640e-06	2.983690e-08	1	1.582120e-05	1.351960e-07	1	false	DILUPBiCGStab	1.372190e-05	5.028870e-08	1	true	GAMG	1.611910e-05	1.426660e-07	5	true	DILUPBiCGStab	5.032020e-06	2.767910e-08	1	true	DILUPBiCGStab	1.470240e-07	3.261540e-09	1	true	DILUPBiCGStab	4.909590e-06	2.914910e-09	1	true
533           	DILUPBiCGStab	8.839270e-06	2.972000e-08	1	1.580080e-05	1.352120e-07	1	false	DILUPBiCGStab	1.369190e-05	5.026380e-08	1	true	GAMG	1.574880e-05	1.423630e-07	5	true	DILUPBiCGStab	5.022590e-06	2.763020e-08	1	true	DILUPBiCGStab	1.469340e-07	3.249820e-09	1	true	DILUPBiCGStab	4.911570e-06	2.909320e-09	1	true
534           	DILUPBiCGStab	8.824990e-06	2.960310e-08	1	1.578130e-05	1.352260e-07	1	false	DILUPBiCGStab	1.366180e-05	5.023650e-08	1	true	GAMG	1.566820e-05	1.420640e-07	5	true	DILUPBiCGStab	5.020950e-06	2.758370e-08	1	true	DILUPBiCGStab	1.467540e-07	3.237050e-09	1	true	DILUPBiCGStab	4.917250e-06	2.902520e-09	1	true
535           	DILUPBiCGStab	8.810930e-06	2.948740e-08	1	1.576110e-05	1.352330e-07	1	false	DILUPBiCGStab	1.363250e-05	5.021200e-08	1	true	GAMG	1.574080e-05	1.417870e-07	5	true	DILUPBiCGStab	5.019150e-06	2.755090e-08	1	true	DILUPBiCGStab	1.462060e-07	3.222290e-09	1	true	DILUPBiCGStab	4.916270e-06	2.896920e-09	1	true
536           	DILUPBiCGStab	8.797030e-06	2.937370e-08	1	1.573950e-05	1.352130e-07	1	false	DILUPBiCGStab	1.360300e-05	5.018850e-08	1	true	GAMG	1.586650e-05	1.415260e-07	5	true	DILUPBiCGStab	5.013830e-06	2.750950e-08	1	true	DILUPBiCGStab	1.459940e-07	3.209450e-09	1	true	DILUPBiCGStab	4.917850e-06	2.890600e-09	1	true
537           	DILUPBiCGStab	8.783270e-06	2.926030e-08	1	1.571680e-05	1.351520e-07	1	false	DILUPBiCGStab	1.357390e-05	5.016470e-08	1	true	GAMG	1.596440e-05	1.412930e-07	5	true	DILUPBiCGStab	5.015110e-06	2.747610e-08	1	true	DILUPBiCGStab	1.457130e-07	3.196530e-09	1	true	DILUPBiCGStab	4.918890e-06	2.884690e-09	1	true
538           	DILUPBiCGStab	8.769690e-06	2.914750e-08	1	1.569430e-05	1.350920e-07	1	false	DILUPBiCGStab	1.354460e-05	5.014300e-08	1	true	GAMG	1.606620e-05	1.410990e-07	5	true	DILUPBiCGStab	5.011390e-06	2.743630e-08	1	true	DILUPBiCGStab	1.453670e-07	3.184160e-09	1	true	DILUPBiCGStab	4.907050e-06	2.879500e-09	1	true
539           	DILUPBiCGStab	8.756230e-06	2.903600e-08	1	1.566990e-05	1.350170e-07	1	false	DILUPBiCGStab	1.351580e-05	5.012570e-08	1	true	GAMG	1.600910e-05	1.409050e-07	5	true	DILUPBiCGStab	5.008730e-06	2.739860e-08	1	true	DILUPBiCGStab	1.450730e-07	3.170650e-09	1	true	DILUPBiCGStab	4.915070e-06	2.875060e-09	1	true
540           	DILUPBiCGStab	8.742910e-06	2.892570e-08	1	1.564360e-05	1.349170e-07	1	false	DILUPBiCGStab	1.348680e-05	5.010920e-08	1	true	GAMG	1.585610e-05	1.407290e-07	5	true	DILUPBiCGStab	5.009920e-06	2.736670e-08	1	true	DILUPBiCGStab	1.447930e-07	3.158780e-09	1	true	DILUPBiCGStab	4.919720e-06	2.871110e-09	1	true
541           	DILUPBiCGStab	8.729740e-06	2.881560e-08	1	1.561850e-05	1.348230e-07	1	false	DILUPBiCGStab	1.345830e-05	5.009150e-08	1	true	GAMG	1.575830e-05	1.405070e-07	5	true	DILUPBiCGStab	5.008260e-06	2.733530e-08	1	true	DILUPBiCGStab	1.445490e-07	3.146450e-09	1	true	DILUPBiCGStab	4.923990e-06	2.867200e-09	1	true
542           	DILUPBiCGStab	8.716670e-06	2.870500e-08	1	1.559200e-05	1.346710e-07	1	false	DILUPBiCGStab	1.342950e-05	5.007180e-08	1	true	GAMG	1.558640e-05	1.402630e-07	5	true	DILUPBiCGStab	5.006310e-06	2.730180e-08	1	true	DILUPBiCGStab	1.441490e-07	3.133510e-09	1	true	DILUPBiCGStab	4.926870e-06	2.863260e-09	1	true
543           	DILUPBiCGStab	8.703730e-06	2.859620e-08	1	1.556530e-05	1.345220e-07	1	false	DILUPBiCGStab	1.340130e-05	5.005260e-08	1	true	GAMG	1.547290e-05	1.400370e-07	5	true	DILUPBiCGStab	5.007220e-06	2.727300e-08	1	true	DILUPBiCGStab	1.439750e-07	3.121370e-09	1	true	DILUPBiCGStab	4.926990e-06	2.860170e-09	1	true
544           	DILUPBiCGStab	8.690900e-06	2.848900e-08	1	1.553780e-05	1.343680e-07	1	false	DILUPBiCGStab	1.337280e-05	5.003430e-08	1	true	GAMG	1.539180e-05	1.398820e-07	5	true	DILUPBiCGStab	5.007160e-06	2.724580e-08	1	true	DILUPBiCGStab	1.436080e-07	3.109330e-09	1	true	DILUPBiCGStab	4.929600e-06	2.857460e-09	1	true
545           	DILUPBiCGStab	8.678170e-06	2.838480e-08	1	1.550970e-05	1.342090e-07	1	false	DILUPBiCGStab	1.334480e-05	5.001700e-08	1	true	GAMG	1.534210e-05	1.397500e-07	5	true	DILUPBiCGStab	5.008490e-06	2.722080e-08	1	true	DILUPBiCGStab	1.434050e-07	3.097290e-09	1	true	DILUPBiCGStab	4.931940e-06	2.854290e-09	1	true
